CS5101A-JL8,Converter,"16-Bit, 100 kHz / 20 kHz A/D Converters",https://www.alldatasheet.com/datasheet-pdf/view/58139/CIRRUS/CS5101A-JL8.html,EL,13,4,CX5101-JL8 P00316,,,,,0
4530,4.53,k¿,0.25,1,Through hole,EL,7,6900003-4531,,
4750,4.75,k¿,0.25,1,Through hole,EL,7,6900003-4751,,
4990,4.99,k¿,0.25,1,Through hole,EL,7,6900003-4991,,
3010,3.01,k¿,0.25,1,Through hole,EL,7,6900003-3011,,
3090,3.09,k¿,0.25,1,Through hole,EL,7,6900003-3091,,
3650,3.65,k¿,0.25,1,Through hole,EL,7,6900003-3651,,
3700,3.7,k¿,0.25,1,Through hole,EL,7,6900003-3701,,
3740,3.74,k¿,0.25,1,Through hole,EL,7,6900003-3741,,
2000,2,k¿,0.25,1,Through hole,EL,7,6900003-2001,,
2210,2.21,k¿,0.25,1,Through hole,EL,7,6900003-2211,,
2370,2.37,k¿,0.25,1,Through hole,EL,7,6900003-2371,,
2490,2.47,k¿,0.25,1,Through hole,EL,7,6900003-2491,,
1500,1.5,k¿,0.25,1,Through hole,EL,7,6900003-1501,,
1620,1.62,k¿,0.25,1,Through hole,EL,7,6900003-1621,,
1650,1.65,k¿,0.25,1,Through hole,EL,7,6900003-1651,,
1000,1,k¿,0.25,1,Through hole,EL,7,6900003-1001,,
1020,1.02,k¿,0.25,1,Through hole,EL,7,6900003-1021,,
1210,1.21,k¿,0.25,1,Through hole,EL,7,6900003-1211,,
1300,1.3,k¿,0.25,1,Through hole,EL,7,6900003-1301,,
1400,1.4,k¿,0.25,1,Through hole,EL,7,6900003-1401,,
510,510,¿,0.25,5,Metal Oxide,EL,8,,,
511,511,¿,0.25,1,Through hole,EL,8,6900003-5110,,
665,665,¿,0.25,5,Through hole,EL,8,6900005-6650,,
681,681,¿,0.25,1,Through hole,EL,8,6900003-6810,,
750,750,¿,0.25,1,Through hole,EL,8,6900003-7510,,
332,332,¿,0.25,1,Through hole,EL,8,6900003-3320,,
412,412,¿,0.25,1,Through hole,EL,8,6900003-4210,,
499,499,¿,0.25,5,Through hole,EL,8,6900005-4990,,
499,499,¿,0.25,1,Through hole,EL,8,6900003-4990,,
510,510,¿,0.25,1,Through hole,EL,8,6900003-5100,,
210,210,¿,0.25,1,Through hole,EL,8,6900003-2100,,
215,215,¿,0.25,1,Through hole,EL,8,6900003-2150,,
221,221,¿,0.25,1,Through hole,EL,8,6900003-2210,,
249,249,¿,0.25,1,Through hole,EL,8,6900003-2490,,
261,261,¿,0.25,1,Through hole,EL,8,6900003-2610,,
140,140,¿,0.25,1,Through hole,EL,8,6900003-1400,,
150,150,¿,0.25,1,Through hole,EL,8,6900003-1500,,
187,187,¿,0.25,1,Through hole,EL,8,6900003-1870,,
191,191,¿,0.25,1,Through hole,EL,8,6900003-1910,,
100,100,¿,0.25,1,Through hole,EL,8,6900003-1000,,
110,110,¿,0.25,1,Through hole,EL,8,6900003-1100,,
121,121,¿,0.25,1,Through hole,EL,8,6900003-1210,,
121,121,¿,0.25,5,Through hole,EL,8,6900005-1210,,
499,499,¿,0.25,1,Through hole,EL,8,6900003-49R9,,
475,475,¿,0.25,1,Through hole,EL,8,6900003-47R5,,
562,562,¿,0.25,1,Through hole,EL,8,6900003-56R2,,
100,100,¿,0.25,1,Through hole,EL,8,6900003-10R0,,
110,110,¿,0.25,1,Through hole,EL,8,6900003-11R0,,
182,182,¿,0.25,1,Through hole,EL,8,6900003-18R2,,
332,332,¿,0.25,1,Through hole,EL,8,6900003-33R2,,
750,750,¿,0.25,1,Through hole,EL,8,6900003-7R50,,
100,100,¿,0.25,5,Through hole,EL,8,6900005-1R00,,
274,274,¿,0.25,1,Through hole,EL,8,6900003-2R74,,
680,680,¿,0.25,1,Through hole,EL,8,6900003-6R8,,
0,0,¿,0.25,1,Through hole,EL,8,,,
1,1,¿,0.25,1,Through hole,EL,9,,,
1.2,1.2,¿,0.25,1,Through hole,EL,9,,,
1.2,1.2,¿,0.25,1,Through hole,EL,9,,,
1.5,1.5,¿,0.25,1,Through hole,EL,9,,,
1.8,1.8,¿,0.25,1,Through hole,EL,9,,,
2.2,2.2,¿,0.25,1,Through hole,EL,9,,,
2.7,2.7,¿,0.25,1,Through hole,EL,9,,,
3.3,3.3,¿,0.25,1,Through hole,EL,9,,,
3.9,3.9,¿,0.25,1,Through hole,EL,9,,,
4.7,4.7,¿,0.25,1,Through hole,EL,9,,,
5.6,5.6,¿,0.25,1,Through hole,EL,9,,,
6.8,6.8,¿,0.25,1,Through hole,EL,9,,,
8.2,8.2,¿,0.25,1,Through hole,EL,9,,,
10,10,¿,0.25,1,Through hole,EL,9,,,
12,12,¿,0.25,1,Through hole,EL,9,,,
15,15,¿,0.25,1,Through hole,EL,9,,,
18,18,¿,0.25,1,Through hole,EL,9,,,
22,22,¿,0.25,1,Through hole,EL,9,,,
27,27,¿,0.25,1,Through hole,EL,9,,,
33,33,¿,0.25,1,Through hole,EL,9,,,
39,39,¿,0.25,1,Through hole,EL,9,,,
47,47,¿,0.25,1,Through hole,EL,9,,,
56,56,¿,0.25,1,Through hole,EL,9,,,
68,68,¿,0.25,1,Through hole,EL,9,,,
82,82,¿,0.25,1,Through hole,EL,9,,,
100,100,¿,0.25,1,Through hole,EL,9,,,
120,120,¿,0.25,1,Through hole,EL,9,,,
150,150,¿,0.25,1,Through hole,EL,9,,,
270,270,¿,0.25,1,Through hole,EL,9,,,
330,330,¿,0.25,1,Through hole,EL,9,,,
390,390,¿,0.25,1,Through hole,EL,9,,,
470,470,¿,0.25,1,Through hole,EL,9,,,
560,560,¿,0.25,1,Through hole,EL,9,,,
680,680,¿,0.25,1,Through hole,EL,9,,,
820,820,¿,0.25,1,Through hole,EL,9,,,
560,560,¿,0.25,1,Through hole,EL,9,,,
680,680,¿,0.25,1,Through hole,EL,9,,,
820,820,¿,0.25,1,Through hole,EL,9,,,
1200,1.2,k¿,0.25,1,Through hole,EL,9,,,
1500,1.5,k¿,0.25,1,Through hole,EL,9,,,
1800,1.8,k¿,0.25,1,Through hole,EL,9,,,
2200,2.2,k¿,0.25,1,Through hole,EL,9,,,
2700,2.7,k¿,0.25,1,Through hole,EL,9,,,
3300,3.3,k¿,0.25,1,Through hole,EL,9,,,
3900,3.9,k¿,0.25,1,Through hole,EL,9,,,
4700,4.7,k¿,0.25,1,Through hole,EL,9,,,
5600,5.6,k¿,0.25,1,Through hole,EL,9,,,
6800,6.8,k¿,0.25,1,Through hole,EL,9,,,
8200,8.2,k¿,0.25,1,Through hole,EL,9,,,
12000,12,k¿,0.25,1,Through hole,EL,9,,,
15000,15,k¿,0.25,1,Through hole,EL,9,,,
22000,22,k¿,0.25,1,Through hole,EL,9,,,
27000,27,k¿,0.25,1,Through hole,EL,9,,,
39000,39,k¿,0.25,1,Through hole,EL,9,,,
47000,47,k¿,0.25,1,Through hole,EL,9,,,
82000,82,k¿,0.25,1,Through hole,EL,9,,,
120000,120,k¿,0.25,1,Through hole,EL,9,,,
15000,150,k¿,0.25,1,Through hole,EL,9,,,
180000,180,k¿,0.25,1,Through hole,EL,9,,,
220000,220,k¿,0.25,1,Through hole,EL,9,,,
270000,270,k¿,0.25,1,Through hole,EL,9,,,
330000,330,k¿,0.25,1,Through hole,EL,9,,,
390000,390,k¿,0.25,1,Through hole,EL,9,,,
470000,470,k¿,0.25,1,Through hole,EL,9,,,
560000,560,k¿,0.25,1,Through hole,EL,9,,,
680000,680,k¿,0.25,1,Through hole,EL,9,,,
820000,820,k¿,0.25,1,Through hole,EL,9,,,
56000,56,k¿,0.25,1,Through hole,EL,9,,,
