1.8,1.8,Ω,0.25,1,Through hole,EL,9,,,
2.2,2.2,Ω,0.25,1,Through hole,EL,9,,,
2.7,2.7,Ω,0.25,1,Through hole,EL,9,,,
3.3,3.3,Ω,0.25,1,Through hole,EL,9,,,
3.9,3.9,Ω,0.25,1,Through hole,EL,9,,,
4.7,4.7,Ω,0.25,1,Through hole,EL,9,,,
5.6,5.6,Ω,0.25,1,Through hole,EL,9,,,
6.8,6.8,Ω,0.25,1,Through hole,EL,9,,,
8.2,8.2,Ω,0.25,1,Through hole,EL,9,,,
10,10,Ω,0.25,1,Through hole,EL,9,,,
12,12,Ω,0.25,1,Through hole,EL,9,,,
15,15,Ω,0.25,1,Through hole,EL,9,,,
18,18,Ω,0.25,1,Through hole,EL,9,,,
22,22,Ω,0.25,1,Through hole,EL,9,,,
27,27,Ω,0.25,1,Through hole,EL,9,,,
33,33,Ω,0.25,1,Through hole,EL,9,,,
39,39,Ω,0.25,1,Through hole,EL,9,,,
47,47,Ω,0.25,1,Through hole,EL,9,,,
56,56,Ω,0.25,1,Through hole,EL,9,,,
68,68,Ω,0.25,1,Through hole,EL,9,,,
82,82,Ω,0.25,1,Through hole,EL,9,,,
100,100,Ω,0.25,1,Through hole,EL,9,,,
120,120,Ω,0.25,1,Through hole,EL,9,,,
150,150,Ω,0.25,1,Through hole,EL,9,,,
270,270,Ω,0.25,1,Through hole,EL,9,,,
330,330,Ω,0.25,1,Through hole,EL,9,,,
390,390,Ω,0.25,1,Through hole,EL,9,,,
470,470,Ω,0.25,1,Through hole,EL,9,,,
560,560,Ω,0.25,1,Through hole,EL,9,,,
680,680,Ω,0.25,1,Through hole,EL,9,,,
820,820,Ω,0.25,1,Through hole,EL,9,,,
560,560,Ω,0.25,1,Through hole,EL,9,,,
680,680,Ω,0.25,1,Through hole,EL,9,,,
820,820,Ω,0.25,1,Through hole,EL,9,,,
1200,1.2,kΩ,0.25,1,Through hole,EL,9,,,
1500,1.5,kΩ,0.25,1,Through hole,EL,9,,,
1800,1.8,kΩ,0.25,1,Through hole,EL,9,,,
2200,2.2,kΩ,0.25,1,Through hole,EL,9,,,
2700,2.7,kΩ,0.25,1,Through hole,EL,9,,,
3300,3.3,kΩ,0.25,1,Through hole,EL,9,,,
3900,3.9,kΩ,0.25,1,Through hole,EL,9,,,
4700,4.7,kΩ,0.25,1,Through hole,EL,9,,,
5600,5.6,kΩ,0.25,1,Through hole,EL,9,,,
6800,6.8,kΩ,0.25,1,Through hole,EL,9,,,
8200,8.2,kΩ,0.25,1,Through hole,EL,9,,,
12000,12,kΩ,0.25,1,Through hole,EL,9,,,
15000,15,kΩ,0.25,1,Through hole,EL,9,,,
22000,22,kΩ,0.25,1,Through hole,EL,9,,,
27000,27,kΩ,0.25,1,Through hole,EL,9,,,
39000,39,kΩ,0.25,1,Through hole,EL,9,,,
47000,47,kΩ,0.25,1,Through hole,EL,9,,,
82000,82,kΩ,0.25,1,Through hole,EL,9,,,
120000,120,kΩ,0.25,1,Through hole,EL,9,,,
15000,150,kΩ,0.25,1,Through hole,EL,9,,,
180000,180,kΩ,0.25,1,Through hole,EL,9,,,
220000,220,kΩ,0.25,1,Through hole,EL,9,,,
270000,270,kΩ,0.25,1,Through hole,EL,9,,,
330000,330,kΩ,0.25,1,Through hole,EL,9,,,
390000,390,kΩ,0.25,1,Through hole,EL,9,,,
470000,470,kΩ,0.25,1,Through hole,EL,9,,,
560000,560,kΩ,0.25,1,Through hole,EL,9,,,
680000,680,kΩ,0.25,1,Through hole,EL,9,,,
820000,820,kΩ,0.25,1,Through hole,EL,9,,,
56000,56,kΩ,0.25,1,Through hole,EL,9,,,
